,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Age_Group,Income_Per_Age,Income_Level,Work_Ratio,Loyalty_Ratio,OverTime_Binary
935,32,No,Travel_Rarely,604,Sales,8,3,Medical,1,1304,3,Male,56,4,2,Sales Executive,4,Married,6209,11693,1,Y,15,3,3,80,2,10,4,4,10,7,0,8,Mid,188.15151515151516,High,0.30303030303030304,0.9090909090909091,0
936,45,No,Travel_Frequently,364,Research & Development,25,3,Medical,1,1306,2,Female,83,3,5,Manager,2,Single,18061,13035,3,Y,22,4,3,80,0,22,4,3,0,0,0,0,Senior,392.6304347826087,Very_High,0.4782608695652174,0.0,0
937,39,No,Travel_Rarely,412,Research & Development,13,4,Medical,1,1307,3,Female,94,2,4,Manager,2,Divorced,17123,17334,6,Y,13,3,4,80,2,21,4,3,19,9,15,2,Mid,428.075,Very_High,0.525,0.8636363636363636,1
938,58,No,Travel_Rarely,848,Research & Development,23,4,Life Sciences,1,1308,1,Male,88,3,1,Research Scientist,3,Divorced,2372,26076,1,Y,12,3,4,80,2,2,3,3,2,2,2,2,Old,40.20338983050848,Low,0.03389830508474576,0.6666666666666666,0
939,32,Yes,Travel_Rarely,1089,Research & Development,7,2,Life Sciences,1,1309,4,Male,79,3,2,Laboratory Technician,3,Married,4883,22845,1,Y,18,3,1,80,1,10,3,3,10,4,1,1,Mid,147.96969696969697,Medium,0.30303030303030304,0.9090909090909091,0
940,39,Yes,Travel_Rarely,360,Research & Development,23,3,Medical,1,1310,3,Male,93,3,1,Research Scientist,1,Single,3904,22154,0,Y,13,3,1,80,0,6,2,3,5,2,0,3,Mid,97.6,Medium,0.15,0.7142857142857143,0
941,30,No,Travel_Rarely,1138,Research & Development,6,3,Technical Degree,1,1311,1,Female,48,2,2,Laboratory Technician,4,Married,4627,23631,0,Y,12,3,1,80,1,10,6,3,9,2,6,7,Young,149.25806451612902,Medium,0.3225806451612903,0.8181818181818182,0
942,36,No,Travel_Rarely,325,Research & Development,10,4,Technical Degree,1,1312,4,Female,63,3,3,Healthcare Representative,3,Married,7094,5747,3,Y,12,3,1,80,0,10,0,3,7,7,1,7,Mid,191.72972972972974,High,0.2702702702702703,0.6363636363636364,0
943,46,No,Travel_Rarely,991,Human Resources,1,2,Life Sciences,1,1314,4,Female,44,3,1,Human Resources,1,Single,3423,22957,6,Y,12,3,3,80,0,10,3,4,7,6,5,7,Senior,72.82978723404256,Medium,0.2127659574468085,0.6363636363636364,0
944,28,No,Non-Travel,1476,Research & Development,1,3,Life Sciences,1,1315,3,Female,55,1,2,Laboratory Technician,4,Married,6674,16392,0,Y,11,3,1,80,3,10,6,3,9,8,7,5,Young,230.13793103448276,High,0.3448275862068966,0.8181818181818182,0
945,50,No,Travel_Rarely,1322,Research & Development,28,3,Life Sciences,1,1317,4,Female,43,3,4,Research Director,1,Married,16880,22422,4,Y,11,3,2,80,0,25,2,3,3,2,1,2,Senior,330.98039215686276,Very_High,0.49019607843137253,0.11538461538461539,1
946,40,Yes,Travel_Rarely,299,Sales,25,4,Marketing,1,1318,4,Male,57,2,3,Sales Executive,2,Single,9094,17235,2,Y,12,3,3,80,0,9,2,3,5,4,1,0,Mid,221.8048780487805,Very_High,0.21951219512195122,0.5,1
947,52,Yes,Travel_Rarely,1030,Sales,5,3,Life Sciences,1,1319,2,Male,64,3,3,Sales Executive,2,Single,8446,21534,9,Y,19,3,3,80,0,10,2,2,8,7,7,7,Old,159.35849056603774,Very_High,0.18867924528301888,0.7272727272727273,1
948,30,No,Travel_Rarely,634,Research & Development,17,4,Medical,1,1321,2,Female,95,3,3,Manager,1,Married,11916,25927,1,Y,23,4,4,80,2,9,2,3,9,1,0,8,Young,384.38709677419354,Very_High,0.2903225806451613,0.9,1
949,39,No,Travel_Rarely,524,Research & Development,18,2,Life Sciences,1,1322,1,Male,32,3,2,Manufacturing Director,3,Single,4534,13352,0,Y,11,3,1,80,0,9,6,3,8,7,1,7,Mid,113.35,Medium,0.225,0.8,0
950,31,No,Non-Travel,587,Sales,2,4,Life Sciences,1,1324,4,Female,57,3,3,Sales Executive,3,Divorced,9852,8935,1,Y,19,3,1,80,1,10,5,2,10,8,9,6,Mid,307.875,Very_High,0.3125,0.9090909090909091,1
951,41,No,Non-Travel,256,Sales,10,2,Medical,1,1329,3,Male,40,1,2,Sales Executive,2,Single,6151,22074,1,Y,13,3,1,80,0,19,4,3,19,2,11,9,Senior,146.45238095238096,High,0.4523809523809524,0.95,0
952,31,Yes,Travel_Frequently,1060,Sales,1,3,Life Sciences,1,1331,4,Female,54,3,1,Sales Representative,2,Single,2302,8319,1,Y,11,3,1,80,0,3,2,4,3,2,2,2,Mid,71.9375,Low,0.09375,0.75,1
953,44,Yes,Travel_Rarely,935,Research & Development,3,3,Life Sciences,1,1333,1,Male,89,3,1,Laboratory Technician,1,Married,2362,14669,4,Y,12,3,3,80,0,10,4,4,3,2,1,2,Senior,52.48888888888889,Low,0.2222222222222222,0.2727272727272727,0
954,42,No,Non-Travel,495,Research & Development,2,1,Life Sciences,1,1334,3,Male,37,3,4,Manager,3,Married,17861,26582,0,Y,13,3,4,80,0,21,3,2,20,8,2,10,Senior,415.3720930232558,Very_High,0.4883720930232558,0.9090909090909091,1
955,55,No,Travel_Rarely,282,Research & Development,2,2,Medical,1,1336,4,Female,58,1,5,Manager,3,Married,19187,6992,4,Y,14,3,4,80,1,23,5,3,19,9,9,11,Old,342.625,Very_High,0.4107142857142857,0.7916666666666666,0
956,56,No,Travel_Rarely,206,Human Resources,8,4,Life Sciences,1,1338,4,Male,99,3,5,Manager,2,Single,19717,4022,6,Y,14,3,1,80,0,36,4,3,7,3,7,7,Old,345.9122807017544,Very_High,0.631578947368421,0.1891891891891892,0
957,40,No,Non-Travel,458,Research & Development,16,2,Life Sciences,1,1340,3,Male,74,3,1,Research Scientist,3,Divorced,3544,8532,9,Y,16,3,2,80,1,6,0,3,4,2,0,0,Mid,86.4390243902439,Medium,0.14634146341463414,0.5714285714285714,0
958,34,No,Travel_Rarely,943,Research & Development,9,3,Life Sciences,1,1344,4,Male,86,3,3,Healthcare Representative,4,Divorced,8500,5494,0,Y,11,3,4,80,1,10,0,2,9,7,1,6,Mid,242.85714285714286,Very_High,0.2857142857142857,0.8181818181818182,0
959,40,No,Travel_Rarely,523,Research & Development,2,3,Life Sciences,1,1346,3,Male,98,3,2,Research Scientist,4,Single,4661,22455,1,Y,13,3,3,80,0,9,4,3,9,8,8,8,Mid,113.6829268292683,Medium,0.21951219512195122,0.9,0
960,41,No,Travel_Frequently,1018,Sales,1,3,Marketing,1,1349,3,Female,66,3,2,Sales Executive,1,Divorced,4103,4297,0,Y,17,3,4,80,1,10,2,3,9,3,1,7,Senior,97.69047619047619,Medium,0.23809523809523808,0.8181818181818182,0
961,35,No,Travel_Frequently,482,Research & Development,4,4,Life Sciences,1,1350,3,Male,87,3,2,Research Scientist,3,Single,4249,2690,1,Y,11,3,2,80,0,9,3,3,9,6,1,1,Mid,118.02777777777777,Medium,0.25,0.9,1
962,51,No,Travel_Rarely,770,Human Resources,5,3,Life Sciences,1,1352,3,Male,84,3,4,Manager,2,Divorced,14026,17588,1,Y,11,3,2,80,1,33,2,3,33,9,0,10,Old,269.7307692307692,Very_High,0.6346153846153846,0.9705882352941176,1
963,38,No,Travel_Rarely,1009,Sales,2,2,Life Sciences,1,1355,2,Female,31,3,2,Sales Executive,1,Divorced,6893,19461,3,Y,15,3,4,80,1,11,3,3,7,7,1,7,Mid,176.74358974358975,High,0.28205128205128205,0.5833333333333334,0
964,34,No,Travel_Rarely,507,Sales,15,2,Medical,1,1356,3,Female,66,3,2,Sales Executive,1,Single,6125,23553,1,Y,12,3,4,80,0,10,6,4,10,8,9,6,Mid,175.0,High,0.2857142857142857,0.9090909090909091,0
965,25,No,Travel_Rarely,882,Research & Development,19,1,Medical,1,1358,4,Male,67,3,1,Laboratory Technician,4,Married,3669,9075,3,Y,11,3,3,80,3,7,6,2,3,2,1,2,Young,141.1153846153846,Medium,0.2692307692307692,0.375,0
966,58,Yes,Travel_Rarely,601,Research & Development,7,4,Medical,1,1360,3,Female,53,2,3,Manufacturing Director,1,Married,10008,12023,7,Y,14,3,4,80,0,31,0,2,10,9,5,9,Old,169.6271186440678,Very_High,0.5254237288135594,0.3125,1
967,40,No,Travel_Rarely,329,Research & Development,1,4,Life Sciences,1,1361,2,Male,88,3,1,Laboratory Technician,2,Married,2387,6762,3,Y,22,4,3,80,1,7,3,3,4,2,0,3,Mid,58.21951219512195,Low,0.17073170731707318,0.5,0
968,36,No,Travel_Frequently,607,Sales,7,3,Marketing,1,1362,1,Female,83,4,2,Sales Executive,1,Married,4639,2261,2,Y,16,3,4,80,1,17,2,2,15,7,6,13,Mid,125.37837837837837,Medium,0.4594594594594595,0.8333333333333334,0
969,48,No,Travel_Rarely,855,Research & Development,4,3,Life Sciences,1,1363,4,Male,54,3,3,Manufacturing Director,4,Single,7898,18706,1,Y,11,3,3,80,0,11,2,3,10,9,0,8,Senior,161.18367346938774,High,0.22448979591836735,0.8333333333333334,0
970,27,No,Travel_Rarely,1291,Sales,11,3,Medical,1,1364,3,Female,98,4,1,Sales Representative,4,Married,2534,6527,8,Y,14,3,2,80,1,5,4,3,1,0,0,0,Young,90.5,Low,0.17857142857142858,0.16666666666666666,0
971,51,No,Travel_Rarely,1405,Research & Development,11,2,Technical Degree,1,1367,4,Female,82,2,4,Manufacturing Director,2,Single,13142,24439,3,Y,16,3,2,80,0,29,1,2,5,2,0,3,Old,252.73076923076923,Very_High,0.5576923076923077,0.16666666666666666,0
972,18,No,Non-Travel,1124,Research & Development,1,3,Life Sciences,1,1368,4,Female,97,3,1,Laboratory Technician,4,Single,1611,19305,1,Y,15,3,3,80,0,0,5,4,0,0,0,0,,84.78947368421052,Low,0.0,0.0,0
973,35,No,Travel_Rarely,817,Research & Development,1,3,Medical,1,1369,4,Female,60,2,2,Laboratory Technician,4,Married,5363,10846,0,Y,12,3,2,80,1,10,0,3,9,7,0,0,Mid,148.97222222222223,High,0.2777777777777778,0.8181818181818182,0
974,27,No,Travel_Frequently,793,Sales,2,1,Life Sciences,1,1371,4,Male,43,1,2,Sales Executive,4,Single,5071,20392,3,Y,20,4,2,80,0,8,3,3,6,2,0,0,Young,181.10714285714286,High,0.2857142857142857,0.6666666666666666,0
975,55,Yes,Travel_Rarely,267,Sales,13,4,Marketing,1,1372,1,Male,85,4,4,Sales Executive,3,Single,13695,9277,6,Y,17,3,3,80,0,24,2,2,19,7,3,8,Old,244.55357142857142,Very_High,0.42857142857142855,0.76,1
976,56,No,Travel_Rarely,1369,Research & Development,23,3,Life Sciences,1,1373,4,Male,68,3,4,Manufacturing Director,2,Married,13402,18235,4,Y,12,3,1,80,1,33,0,3,19,16,15,9,Old,235.12280701754386,Very_High,0.5789473684210527,0.5588235294117647,1
977,34,No,Non-Travel,999,Research & Development,26,1,Technical Degree,1,1374,1,Female,92,2,1,Research Scientist,3,Divorced,2029,15891,1,Y,20,4,3,80,3,5,2,3,5,4,0,0,Mid,57.97142857142857,Low,0.14285714285714285,0.8333333333333334,0
978,40,No,Travel_Rarely,1202,Research & Development,2,1,Medical,1,1375,2,Female,89,4,2,Healthcare Representative,3,Divorced,6377,13888,5,Y,20,4,2,80,3,15,0,3,12,11,11,8,Mid,155.53658536585365,High,0.36585365853658536,0.75,0
979,34,No,Travel_Rarely,285,Research & Development,29,3,Medical,1,1377,2,Male,86,3,2,Laboratory Technician,3,Married,5429,17491,4,Y,13,3,1,80,2,10,1,3,8,7,7,7,Mid,155.11428571428573,High,0.2857142857142857,0.7272727272727273,0
980,31,Yes,Travel_Frequently,703,Sales,2,3,Life Sciences,1,1379,3,Female,90,2,1,Sales Representative,4,Single,2785,11882,7,Y,14,3,3,80,0,3,3,4,1,0,0,0,Mid,87.03125,Low,0.09375,0.25,0
981,35,Yes,Travel_Frequently,662,Sales,18,4,Marketing,1,1380,4,Female,67,3,2,Sales Executive,3,Married,4614,23288,0,Y,18,3,3,80,1,5,0,2,4,2,3,2,Mid,128.16666666666666,Medium,0.1388888888888889,0.6666666666666666,1
982,38,No,Travel_Frequently,693,Research & Development,7,3,Life Sciences,1,1382,4,Male,57,4,1,Research Scientist,3,Divorced,2610,15748,1,Y,11,3,4,80,3,4,2,3,4,2,0,3,Mid,66.92307692307692,Low,0.10256410256410256,0.8,0
983,34,No,Travel_Rarely,404,Research & Development,2,4,Technical Degree,1,1383,3,Female,98,3,2,Healthcare Representative,4,Single,6687,6163,1,Y,11,3,4,80,0,14,2,4,14,11,4,11,Mid,191.05714285714285,High,0.4,0.9333333333333333,0
984,28,No,Travel_Rarely,736,Sales,26,3,Life Sciences,1,1387,3,Male,48,2,2,Sales Executive,1,Married,4724,24232,1,Y,11,3,3,80,1,5,0,3,5,3,0,4,Young,162.89655172413794,Medium,0.1724137931034483,0.8333333333333334,0
985,31,Yes,Travel_Rarely,330,Research & Development,22,4,Medical,1,1389,4,Male,98,3,2,Manufacturing Director,3,Married,6179,21057,1,Y,15,3,4,80,2,10,3,2,10,2,6,7,Mid,193.09375,High,0.3125,0.9090909090909091,1
986,39,No,Travel_Rarely,1498,Sales,21,4,Life Sciences,1,1390,1,Male,44,2,2,Sales Executive,4,Married,6120,3567,3,Y,12,3,4,80,2,8,2,4,5,4,1,4,Mid,153.0,High,0.2,0.5555555555555556,1
987,51,No,Travel_Frequently,541,Sales,2,3,Marketing,1,1391,2,Male,52,3,3,Sales Executive,2,Married,10596,15395,2,Y,11,3,2,80,0,14,5,3,4,2,3,2,Old,203.76923076923077,Very_High,0.2692307692307692,0.26666666666666666,0
988,41,No,Travel_Frequently,1200,Research & Development,22,3,Life Sciences,1,1392,4,Female,75,3,2,Research Scientist,4,Divorced,5467,13953,3,Y,14,3,1,80,2,12,4,2,6,2,3,3,Senior,130.16666666666666,High,0.2857142857142857,0.46153846153846156,1
989,37,No,Travel_Rarely,1439,Research & Development,4,1,Life Sciences,1,1394,3,Male,54,3,1,Research Scientist,3,Married,2996,5182,7,Y,15,3,4,80,0,8,2,3,6,4,1,3,Mid,78.84210526315789,Medium,0.21052631578947367,0.6666666666666666,1
990,33,No,Travel_Frequently,1111,Sales,5,1,Life Sciences,1,1395,2,Male,61,3,2,Sales Executive,4,Married,9998,19293,6,Y,13,3,1,80,0,8,2,4,5,4,1,2,Mid,294.05882352941177,Very_High,0.23529411764705882,0.5555555555555556,0
991,32,No,Travel_Rarely,499,Sales,2,1,Marketing,1,1396,3,Male,36,3,2,Sales Executive,2,Married,4078,20497,0,Y,13,3,1,80,3,4,3,2,3,2,1,2,Mid,123.57575757575758,Medium,0.12121212121212122,0.6,1
992,39,No,Non-Travel,1485,Research & Development,25,2,Life Sciences,1,1397,3,Male,71,3,3,Healthcare Representative,3,Married,10920,3449,3,Y,21,4,2,80,1,13,2,3,6,4,0,5,Mid,273.0,Very_High,0.325,0.42857142857142855,0
993,25,No,Travel_Rarely,1372,Sales,18,1,Life Sciences,1,1399,1,Male,93,4,2,Sales Executive,3,Married,6232,12477,2,Y,11,3,2,80,0,6,3,2,3,2,1,2,Young,239.69230769230768,High,0.23076923076923078,0.42857142857142855,0
994,52,No,Travel_Frequently,322,Research & Development,28,2,Medical,1,1401,4,Female,59,4,4,Manufacturing Director,3,Married,13247,9731,2,Y,11,3,2,80,1,24,3,2,5,3,0,2,Old,249.9433962264151,Very_High,0.4528301886792453,0.2,1
995,43,No,Travel_Rarely,930,Research & Development,6,3,Medical,1,1402,1,Female,73,2,2,Research Scientist,3,Single,4081,20003,1,Y,14,3,1,80,0,20,3,1,20,7,1,8,Senior,92.75,Medium,0.45454545454545453,0.9523809523809523,1
996,27,No,Travel_Rarely,205,Sales,10,3,Marketing,1,1403,4,Female,98,2,2,Sales Executive,4,Married,5769,7100,1,Y,11,3,4,80,0,6,3,3,6,2,4,4,Young,206.03571428571428,High,0.21428571428571427,0.8571428571428571,1
997,27,Yes,Travel_Rarely,135,Research & Development,17,4,Life Sciences,1,1405,4,Female,51,3,1,Research Scientist,3,Single,2394,25681,1,Y,13,3,4,80,0,8,2,3,8,2,7,7,Young,85.5,Low,0.2857142857142857,0.8888888888888888,1
998,26,No,Travel_Rarely,683,Research & Development,2,1,Medical,1,1407,1,Male,36,2,1,Research Scientist,4,Single,3904,4050,0,Y,12,3,4,80,0,5,2,3,4,3,1,1,Young,144.59259259259258,Medium,0.18518518518518517,0.6666666666666666,0
999,42,No,Travel_Rarely,1147,Human Resources,10,3,Human Resources,1,1408,3,Female,31,3,4,Manager,1,Married,16799,16616,0,Y,14,3,3,80,1,21,5,3,20,7,0,9,Senior,390.6744186046512,Very_High,0.4883720930232558,0.9090909090909091,0
1000,52,No,Travel_Rarely,258,Research & Development,8,4,Other,1,1409,3,Female,54,3,1,Laboratory Technician,1,Married,2950,17363,9,Y,13,3,3,80,0,12,2,1,5,4,0,4,Old,55.660377358490564,Medium,0.22641509433962265,0.38461538461538464,0
1001,37,No,Travel_Rarely,1462,Research & Development,11,3,Medical,1,1411,1,Female,94,3,1,Laboratory Technician,3,Single,3629,19106,4,Y,18,3,1,80,0,8,6,3,3,2,0,2,Mid,95.5,Medium,0.21052631578947367,0.3333333333333333,0
1002,35,No,Travel_Frequently,200,Research & Development,18,2,Life Sciences,1,1412,3,Male,60,3,3,Manufacturing Director,4,Single,9362,19944,2,Y,11,3,3,80,0,10,2,3,2,2,2,2,Mid,260.05555555555554,Very_High,0.2777777777777778,0.18181818181818182,0
1003,25,No,Travel_Rarely,949,Research & Development,1,3,Technical Degree,1,1415,1,Male,81,3,1,Laboratory Technician,4,Married,3229,4910,4,Y,11,3,2,80,1,7,2,2,3,2,0,2,Young,124.1923076923077,Medium,0.2692307692307692,0.375,0
1004,26,No,Travel_Rarely,652,Research & Development,7,3,Other,1,1417,3,Male,100,4,1,Laboratory Technician,1,Single,3578,23577,0,Y,12,3,4,80,0,8,2,3,7,7,0,7,Young,132.5185185185185,Medium,0.2962962962962963,0.7777777777777778,0
1005,29,No,Travel_Rarely,332,Human Resources,17,3,Other,1,1419,2,Male,51,2,3,Human Resources,1,Single,7988,9769,1,Y,13,3,1,80,0,10,3,2,10,9,0,9,Young,266.26666666666665,High,0.3333333333333333,0.9090909090909091,0
1006,49,Yes,Travel_Frequently,1475,Research & Development,28,2,Life Sciences,1,1420,1,Male,97,2,2,Laboratory Technician,1,Single,4284,22710,3,Y,20,4,1,80,0,20,2,3,4,3,1,3,Senior,85.68,Medium,0.4,0.19047619047619047,0
1007,29,Yes,Travel_Frequently,337,Research & Development,14,1,Other,1,1421,3,Female,84,3,3,Healthcare Representative,4,Single,7553,22930,0,Y,12,3,1,80,0,9,1,3,8,7,7,7,Young,251.76666666666668,High,0.3,0.8,1
1008,54,No,Travel_Rarely,971,Research & Development,1,3,Medical,1,1422,4,Female,54,3,4,Research Director,4,Single,17328,5652,6,Y,19,3,4,80,0,29,3,2,20,7,12,7,Old,315.05454545454546,Very_High,0.5272727272727272,0.6666666666666666,0
1009,58,No,Travel_Rarely,1055,Research & Development,1,3,Medical,1,1423,4,Female,76,3,5,Research Director,1,Married,19701,22456,3,Y,21,4,3,80,1,32,3,3,9,8,1,5,Old,333.91525423728814,Very_High,0.5423728813559322,0.2727272727272727,1
1010,55,No,Travel_Rarely,1136,Research & Development,1,4,Medical,1,1424,2,Male,81,4,4,Research Director,4,Divorced,14732,12414,2,Y,13,3,4,80,2,31,4,4,7,7,0,0,Old,263.07142857142856,Very_High,0.5535714285714286,0.21875,0
1011,36,No,Travel_Rarely,1174,Sales,3,4,Marketing,1,1425,1,Female,99,3,2,Sales Executive,2,Single,9278,20763,3,Y,16,3,4,80,0,15,3,3,5,4,0,1,Mid,250.75675675675674,Very_High,0.40540540540540543,0.3125,1
1012,31,Yes,Travel_Frequently,667,Sales,1,4,Life Sciences,1,1427,2,Female,50,1,1,Sales Representative,3,Single,1359,16154,1,Y,12,3,2,80,0,1,3,3,1,0,0,0,Mid,42.46875,Low,0.03125,0.5,0
1013,30,No,Travel_Rarely,855,Sales,7,4,Marketing,1,1428,4,Female,73,3,2,Sales Executive,1,Divorced,4779,12761,7,Y,14,3,2,80,2,8,3,3,3,2,0,2,Young,154.16129032258064,Medium,0.25806451612903225,0.3333333333333333,0
1014,31,No,Travel_Rarely,182,Research & Development,8,5,Life Sciences,1,1430,1,Female,93,3,4,Research Director,2,Single,16422,8847,3,Y,11,3,3,80,0,9,3,4,3,2,1,0,Mid,513.1875,Very_High,0.28125,0.3,0
1015,34,No,Travel_Frequently,560,Research & Development,1,4,Other,1,1431,4,Male,91,3,1,Research Scientist,1,Divorced,2996,20284,5,Y,14,3,3,80,2,10,2,3,4,3,1,3,Mid,85.6,Medium,0.2857142857142857,0.36363636363636365,0
1016,31,Yes,Travel_Rarely,202,Research & Development,8,3,Life Sciences,1,1433,1,Female,34,2,1,Research Scientist,2,Single,1261,22262,1,Y,12,3,3,80,0,1,3,4,1,0,0,0,Mid,39.40625,Low,0.03125,0.5,0
1017,27,No,Travel_Rarely,1377,Research & Development,11,1,Life Sciences,1,1434,2,Male,91,3,1,Laboratory Technician,1,Married,2099,7679,0,Y,14,3,2,80,0,6,3,4,5,0,1,4,Young,74.96428571428571,Low,0.21428571428571427,0.7142857142857143,0
1018,36,No,Travel_Rarely,172,Research & Development,4,4,Life Sciences,1,1435,1,Male,37,2,2,Laboratory Technician,4,Single,5810,22604,1,Y,16,3,3,80,0,10,2,2,10,4,1,8,Mid,157.02702702702703,High,0.2702702702702703,0.9090909090909091,0
1019,36,No,Travel_Rarely,329,Sales,16,4,Marketing,1,1436,3,Female,98,2,2,Sales Executive,1,Married,5647,13494,4,Y,13,3,1,80,2,11,3,2,3,2,0,2,Mid,152.6216216216216,High,0.2972972972972973,0.25,0
1020,47,No,Travel_Rarely,465,Research & Development,1,3,Technical Degree,1,1438,1,Male,74,3,1,Research Scientist,4,Married,3420,10205,7,Y,12,3,3,80,1,17,2,2,6,5,1,2,Senior,71.25,Medium,0.3541666666666667,0.3333333333333333,0
1021,25,Yes,Travel_Rarely,383,Sales,9,2,Life Sciences,1,1439,1,Male,68,2,1,Sales Representative,1,Married,4400,15182,3,Y,12,3,1,80,0,6,2,3,3,2,2,2,Young,169.23076923076923,Medium,0.23076923076923078,0.42857142857142855,0
1022,37,No,Non-Travel,1413,Research & Development,5,2,Technical Degree,1,1440,3,Male,84,4,1,Laboratory Technician,3,Single,3500,25470,0,Y,14,3,1,80,0,7,2,1,6,5,1,3,Mid,92.10526315789474,Medium,0.18421052631578946,0.75,0
1023,56,No,Travel_Rarely,1255,Research & Development,1,2,Life Sciences,1,1441,1,Female,90,3,1,Research Scientist,1,Married,2066,10494,2,Y,22,4,4,80,1,5,3,4,3,2,1,0,Old,36.24561403508772,Low,0.08771929824561403,0.5,0
1024,47,No,Travel_Rarely,359,Research & Development,2,4,Medical,1,1443,1,Female,82,3,4,Research Director,3,Married,17169,26703,3,Y,19,3,2,80,2,26,2,4,20,17,5,6,Senior,357.6875,Very_High,0.5416666666666666,0.7407407407407407,0
1025,24,No,Travel_Rarely,1476,Sales,4,1,Medical,1,1445,4,Female,42,3,2,Sales Executive,3,Married,4162,15211,1,Y,12,3,3,80,2,5,3,3,5,4,0,3,Young,166.48,Medium,0.2,0.8333333333333334,1
1026,32,No,Travel_Rarely,601,Sales,7,5,Marketing,1,1446,4,Male,97,3,2,Sales Executive,4,Married,9204,23343,4,Y,12,3,3,80,1,7,3,2,4,3,0,3,Mid,278.90909090909093,Very_High,0.21212121212121213,0.5,0
1027,34,No,Travel_Rarely,401,Research & Development,1,3,Life Sciences,1,1447,4,Female,86,2,1,Laboratory Technician,2,Married,3294,3708,5,Y,17,3,1,80,1,7,2,2,5,4,0,2,Mid,94.11428571428571,Medium,0.2,0.625,0
1028,41,No,Travel_Rarely,1283,Research & Development,5,5,Medical,1,1448,2,Male,90,4,1,Research Scientist,3,Married,2127,5561,2,Y,12,3,1,80,0,7,5,2,4,2,0,3,Senior,50.642857142857146,Low,0.16666666666666666,0.5,1
1029,40,No,Non-Travel,663,Research & Development,9,4,Other,1,1449,3,Male,81,3,2,Laboratory Technician,3,Divorced,3975,23099,3,Y,11,3,3,80,2,11,2,4,8,7,0,7,Mid,96.95121951219512,Medium,0.2682926829268293,0.6666666666666666,0
1030,31,No,Travel_Rarely,326,Sales,8,2,Life Sciences,1,1453,1,Male,31,3,3,Sales Executive,4,Divorced,10793,8386,1,Y,18,3,1,80,1,13,5,3,13,7,9,9,Mid,337.28125,Very_High,0.40625,0.9285714285714286,0
1031,46,Yes,Travel_Rarely,377,Sales,9,3,Marketing,1,1457,1,Male,52,3,3,Sales Executive,4,Divorced,10096,15986,4,Y,11,3,1,80,1,28,1,4,7,7,4,3,Senior,214.80851063829786,Very_High,0.5957446808510638,0.2413793103448276,0
1032,39,Yes,Non-Travel,592,Research & Development,2,3,Life Sciences,1,1458,1,Female,54,2,1,Laboratory Technician,1,Single,3646,17181,2,Y,23,4,2,80,0,11,2,4,1,0,0,0,Mid,91.15,Medium,0.275,0.08333333333333333,1
1033,31,Yes,Travel_Frequently,1445,Research & Development,1,5,Life Sciences,1,1459,3,Female,100,4,3,Manufacturing Director,2,Single,7446,8931,1,Y,11,3,1,80,0,10,2,3,10,8,4,7,Mid,232.6875,High,0.3125,0.9090909090909091,0
1034,45,No,Travel_Rarely,1038,Research & Development,20,3,Medical,1,1460,2,Male,95,1,3,Healthcare Representative,1,Divorced,10851,19863,2,Y,18,3,2,80,1,24,2,3,7,7,0,7,Senior,235.8913043478261,Very_High,0.5217391304347826,0.28,1
1035,31,No,Travel_Rarely,1398,Human Resources,8,2,Medical,1,1461,4,Female,96,4,1,Human Resources,2,Single,2109,24609,9,Y,18,3,4,80,0,8,3,3,3,2,0,2,Mid,65.90625,Low,0.25,0.3333333333333333,0
1036,31,Yes,Travel_Frequently,523,Research & Development,2,3,Life Sciences,1,1464,2,Male,94,3,1,Laboratory Technician,4,Married,3722,21081,6,Y,13,3,3,80,1,7,2,1,2,2,2,2,Mid,116.3125,Medium,0.21875,0.25,1
